,Property Name,Borough,yb,ppt,Property Type,Occupancy,seui,ngu,eu,tge,wu
31230,3468 Fenton Avenue,Bronx,1935,Multifamily Housing,Multifamily,100,169.6,28520554.4,3475336.5,1803.1,761.5
31231,3457 Eastchester Road,Bronx,1935,Multifamily Housing,Multifamily,100,162.6,29642370.9,3737561.7,1884.4,2970.5
31232,Workmen's Circle MultiCare Center,Bronx,1951,Senior Care Community,Other,100,211.1,13064900.5,11231679.9,1625.4,19227.9
31233,1042-Bronx - Edson AV,Bronx,2009,Non-Refrigerated Warehouse,Industrial,100,30.3,549700.0,926760.6,106.1,165.0
31234,"CubeSmart - Bartow Avenue, Bronx",Bronx,1972,Self-Storage Facility,Other,100,32.0,2398193.5,1076695.1,245.1,209.6
31235,JK: 3940 Bronx Blvd,Bronx,1960,Multifamily Housing,Multifamily,100,139.2,706199.9,1476822.7,636.2,1936.7
31236,3950 Bronx Blvd,Bronx,1929,Multifamily Housing,Multifamily,100,157.0,377000.0,801485.7,496.8,4272.4
31237,VP: 3990 BRONX BOULEVARD,Bronx,1965,Multifamily Housing,Multifamily,100,187.4,559500.0,1695511.5,856.2,8244.1
31238,4030 ASSOCIATES,Bronx,1929,Multifamily Housing,Multifamily,100,167.7,303913.3,808535.3,604.5,16217.966089617938
31239,VP: 4064 BRONX BOULEVARD,Bronx,1927,Multifamily Housing,Multifamily,100,81.3,1558800.0,936597.5,160.5,6378.8
31240,4065 Carpenter Avenue,Bronx,1928,Multifamily Housing,Multifamily,100,121.3,458668.0,809905.9,330.8,6163.3
31241,600 E 233 ST,Bronx,1957,Hospital (General Medical & Surgical),Hospitality,100,394.2,97780444.4,44839263.9,8912.3,16217.966089617938
31242,3940 Carpenter Avenue,Bronx,1928,Multifamily Housing,Multifamily,100,117.2,4359248.0,1032497.8,317.2,16217.966089617938
31243,641 East 225th St,Bronx,1998,Multifamily Housing,Multifamily,100,111.3,4067638.7,1128517.1,309.6,2390.0
31244,4054 ASSOCIATES,Bronx,1949,Multifamily Housing,Multifamily,100,126.2,4925206.4,869073.2,333.7,5482.2
31245,4116-18 CARPENTER AVE.,Bronx,1927,Multifamily Housing,Multifamily,100,88.3,15566.7,100984.3,352.9,4661.0
31246,655 East 230th Street,Bronx,1940,Multifamily Housing,Multifamily,100,141.9,446011.0,931475.0,474.2,16217.966089617938
31247,646 E 231st St,Bronx,1922,Multifamily Housing,Multifamily,100,158.9,262940.0,125143.8,612.5,16217.966089617938
31248,645 East 231st Street,Bronx,1941,Multifamily Housing,Multifamily,100,125.6,380800.0,839778.6,492.9,622.8
31249,667 East 232nd Street,Bronx,1930,Multifamily Housing,Multifamily,100,157.9,5298700.0,789045.5,346.9,6386.1
31250,642-654 E 233rd St,Bronx,1929,Multifamily Housing,Multifamily,100,84.7,3704493.6,609185.3,247.3,16217.966089617938
31251,VP: 666 East 233rd Street,Bronx,1929,Multifamily Housing,Multifamily,100,188.5,1267600.0,1360808.0,691.5,16217.966089617938
31252,3911 Barnes Avenue,Bronx,1981,Multifamily Housing,Multifamily,100,132.3,3967475.1,1230632.3,312.8,3425.5
31253,"730-740 East 232nd Street, 745-749 East 231st Street",Bronx,1957,Multifamily Housing,Multifamily,100,121.8,1050306.0,4004869.3,1633.0,16217.966089617938
31254,LACONIA NURSING HOME,Bronx,1972,Senior Care Community,Other,100,286.5,9461613.0,3624997.0,803.2,16217.966089617938
31255,Split Rock,Bronx,1950,Hospital (General Medical & Surgical),Hospitality,100,365.9615532989144,426680.7,3861680.4,3694.476402518561,6878.7
31256,1835 Needham Avenue,Bronx,2001,Multifamily Housing,Multifamily,100,70.0,1298300.1,798831.1,135.2,2903.9
31257,Cardinal Spellman High School,Bronx,1959,K-12 School,SpecialPurpose,90,45.7,11344822.2,2871812.2,840.7,16217.966089617938
31258,BAYCHESTER,Bronx,1963,Multifamily Housing,Multifamily,100,175.1,37518694.3,12532254.9,3032.2,16217.966089617938
31259,613 E 233 St Garage,Bronx,1993,Parking,Other,100,32.5,2257773.9,1664908.2,258.0,16217.966089617938
31260,655 E. 233rd St,Bronx,1928,Multifamily Housing,Multifamily,90,102.6,397415.1,882974.7,374.6,16217.966089617938
31261,First Metropolitan: 730 East 236th Street,Bronx,1929,Multifamily Housing,Multifamily,100,133.5,455900.1,854180.5,567.4,1842.0
31262,855 East 233rd Street,Bronx,1964,Multifamily Housing,Multifamily,100,365.9615532989144,24384312.42738699,5425836.0760790175,3694.476402518561,16217.966089617938
31263,660 Nereid,Bronx,1931,Multifamily Housing,Multifamily,100,99.0,640874.3,1680540.7,426.6,16217.966089617938
31264,Yasgur: 4350 Furman Ave,Bronx,1931,Multifamily Housing,Multifamily,100,117.2,370900.0,876539.4,465.6,3861.5
31265,4382 Furman Avenue,Bronx,1931,Multifamily Housing,Multifamily,100,44.4,479200.0,909400.4,100.9,6729.9
31266,Pinnacle - 4360 Baychester Ave,Bronx,1964,Multifamily Housing,Multifamily,100,271.0,6728657.6,1866587.0,512.2,5746.6
31267,X314-0201486,Bronx,1964,K-12 School,SpecialPurpose,100,365.9615532989144,24384312.42738699,5425836.0760790175,3694.476402518561,16217.966089617938
31268,"F & G GROUP, LLC",Bronx,1933,Multifamily Housing,Multifamily,100,117.8,4164700.1,694775.3,278.8,3614.6
31269,VP: 4769 WHITE PLAINS ROAD,Bronx,1965,Multifamily Housing,Multifamily,100,74.0,736500.0,1121882.7,132.2,10871.4
31270,4754 Richardson Ave,Bronx,1939,Multifamily Housing,Multifamily,100,115.9,6160900.1,1183377.1,425.4,16217.966089617938
31271,Centers FC,Bronx,1905,Office,Office,100,365.9615532989144,241898.4,5425836.0760790175,3694.476402518561,16217.966089617938
31272,VP: 735 E 242nd St,Bronx,1931,Multifamily Housing,Multifamily,100,157.0,317000.0,900017.4,639.4,6654.3
31273,VP: 707 E 242nd St,Bronx,1940,Multifamily Housing,Multifamily,100,159.0,396100.0,944888.6,577.4,16217.966089617938
31274,1 Earhart Lane,Bronx,1969,Multifamily Housing,Multifamily,100,69.4,131370703.0,80212558.5,14683.2,16217.966089617938
31275,135 Einstein Loop,Bronx,1969,Office,Office,100,31.8,10313300.2,830460.3,699.3,6044.3
31276,"BRONX, NY-2718",Bronx,1997,Retail Store,Retail,100,180.9,2873272.8,8623317.8,867.8,16217.966089617938
31277,2099 Bartow Avenue,Bronx,1969,Office,Office,100,29.2,18616700.3,804948.8,1204.8,16217.966089617938
31278,CT5 - Metcouncil,Bronx,2012,Multifamily Housing,Multifamily,100,94.1,3308351.1,990426.5,257.9,3148.6
31279,MFM - 777 Co-op City Boulevard,Bronx,1994,Multifamily Housing,Multifamily,100,141.5,5909387.6,2619596.5,531.1,16217.966089617938
31280,MFM - 2219 Givan Avenue,Bronx,1974,Multifamily Housing,Multifamily,100,106.7,17728162.3,6136519.2,1450.6,16217.966089617938
31281,T.E 755 Coop City Associates LLC,Bronx,1997,College/University,Other,100,116.1,1386400.0,2383245.0,271.3,335.6
31282,0504 Bronx,Bronx,2001,Supermarket/Grocery Store,Other,100,522.3,4140758.2,8524540.7,926.9,16217.966089617938
31283,177 Dreiser Loop,Bronx,1969,Office,Office,100,29.2,12749700.5,551270.0,825.1,16217.966089617938
31284,99 Carver Loop,Bronx,1969,Office,Office,100,29.2,7034699.7,304166.1,455.3,16217.966089617938
31285,99 Bellamy Loop,Bronx,1969,Office,Office,100,29.2,7034699.7,304166.1,455.3,65.1
31286,2050 Bartow Avenue,Bronx,1992,Multifamily Housing,Multifamily,100,121.1,4361300.0,1704601.1,373.0,4475.6
31287,3200 Baychester Ave.,Bronx,1977,Senior Care Community,Other,100,231.7,17049666.5,2241086.8,1091.5,10055.1
31288,Palmer Court Associates LLC,Bronx,1999,Multifamily Housing,Multifamily,100,119.8,1176657.6,2855097.0,828.6,16217.966089617938
31289,8501-Bronx - Baychester OC,Bronx,2009,Self-Storage Facility,Other,100,1.9,24384312.42738699,40398.1,3.4,736.0
31290,Westchester: 3410 DE REIMER AVENUE,Bronx,1965,Multifamily Housing,Multifamily,100,139.4,5553299.7,5228549.2,1846.4,19221.2
31291,4000-4026 Boston Road,Bronx,1973,Retail Store,Retail,100,292.3,5915933.0,5096350.3,736.9,16217.966089617938
31292,shs pelham llc,Bronx,2003,Self-Storage Facility,Other,100,7.8,24384312.42738699,165732.3,13.7,58.2
31293,Hollywood Towers,Bronx,2012,Multifamily Housing,Multifamily,90,97.7,1713999.8,1011528.5,174.9,239726.7
31294,Gramatan: 3321 Bruckner Blvd,Bronx,1939,Multifamily Housing,Multifamily,100,112.9,192300.0,1009723.3,468.2,16217.966089617938
31295,United - 1110/1130 Stadium Ave,Bronx,1975,Multifamily Housing,Multifamily,100,147.2,11581000.0,2551535.3,826.7,7396.8
31296,3304 Waterbury Avenue (Providence Rest),Bronx,1940,Senior Care Community,Other,100,205.5,14586099.1,5509697.4,1233.0,16217.966089617938
31297,3077 Cross Bronx Expressway - Fort Schuyler House,Bronx,1971,Senior Care Community,Other,100,132.3,7353546.8,2923856.6,633.1,16217.966089617938
31298,Jeanne Jugan Residence,Bronx,2002,Senior Care Community,Other,100,202.7,6824274.1,5075999.4,783.4,16217.966089617938
31299,Chestnut - 3255 Randall Ave,Bronx,1962,Multifamily Housing,Multifamily,100,154.8,24384312.42738699,1196037.1,481.9,4954.7
31300,270 Longstreet Avenue,Bronx,1965,Multifamily Housing,Multifamily,100,120.3,423663.3,1236658.1,381.1,7685.1
31301,Prime: 10 Pennyfield Ave,Bronx,1998,Multifamily Housing,Multifamily,100,187.5,5383699.9,2200777.6,468.5,16217.966089617938
31302,#6877 Bruckner Blvd and Brush,Bronx,2008,Retail Store,Retail,100,182.2,1323785.0,7431816.9,686.7,3117.4
31303,Simone: 815 HUTCHINSON RIVER PARKWAY,Bronx,2013,Strip Mall,Other,100,192.4,177900.0,18685476.5,1559.1,16217.966089617938
31304,500 bursh,Bronx,1989,Distribution Center,Other,100,181.7,24384312.42738699,2687815.6,1256.7,26423.0
31305,Brush Ave,Bronx,2009,Distribution Center,Other,100,203.1,16959541.6,9204049.2,1664.1,808.2
31306,UPS - Brush Ave,Bronx,1983,Non-Refrigerated Warehouse,Industrial,100,102.7,24384312.42738699,3218325.8,266.9,16217.966089617938
31307,30 Pilot Street,Bronx,1964,Multifamily Housing,Multifamily,100,130.4,419403.0,1313778.4,468.7,3494.4
31308,Pilot Cover Manor - 160 Pilot Street,Bronx,1981,Multifamily Housing,Multifamily,100,66.6,4095127.4,688587.1,274.6,4994.7
31309,UPS - Mount Vernon,Bronx,1970,Non-Refrigerated Warehouse,Industrial,100,151.1,4788680.0,2665667.6,475.4,16217.966089617938
31310,3000 Kingsbridge Avenue,Bronx,1923,Multifamily Housing,Multifamily,100,55.0,413054.2,1595896.8,154.3,16217.966089617938
31311,Danny Camaj: 3024 Kingsbridge Ave,Bronx,1926,Multifamily Housing,Multifamily,100,106.4,256500.0,797265.0,335.9,8150.6
31312,3034 Kingsbridge Ave,Bronx,1926,Multifamily Housing,Multifamily,90,123.5,245337.5,723323.6,381.2,562.0
31313,"3052-3054 Kings Bridge Avenue, Bronx",Bronx,1950,Multifamily Housing,Multifamily,100,193.6,1339680.2,1118015.5,681.0,16217.966089617938
31314,Didyma Realty INC.,Bronx,1925,Multifamily Housing,Multifamily,100,126.1,4188400.6,722375.2,287.5,16217.966089617938
31315,BRGNY 3025 Godwin Terrace,Bronx,1926,Multifamily Housing,Multifamily,100,91.6,3844959.1,807739.3,271.2,16217.966089617938
31316,Naples Terrace,Bronx,1927,Multifamily Housing,Multifamily,100,159.5,5231091.4,3320395.5,925.8,10705.4
31317,3136-3140 Godwin Terrace,Bronx,1928,Multifamily Housing,Multifamily,100,90.0,188900.0,429779.0,409.5,4670.9
31318,225-227 Naples Avenue,Bronx,1926,Multifamily Housing,Multifamily,100,144.8,5201445.0,725666.2,336.5,16217.966089617938
31319,3100-3108 Kingsbridge Avenue,Bronx,1926,Multifamily Housing,Multifamily,100,111.0,3886954.1,1124980.5,299.8,16217.966089617938
31320,Moss:  236 Naples Terrace,Bronx,1925,Multifamily Housing,Multifamily,100,96.4,2377700.2,1404225.6,242.7,6292.2
31321,3140-3150 Kingsbridge Ave,Bronx,1926,Multifamily Housing,Multifamily,100,172.2,527324.0,1135613.6,770.9,7745.4
31322,Exclusive 3135 Godwin Terrace,Bronx,1928,Multifamily Housing,Multifamily,100,95.1,5213302.3,680533.4,333.3,16217.966089617938
31323,"3120 Corlear Avenue, Bronx",Bronx,2009,Mixed Use Property,Other,100,148.3,2092537.0,1869447.7,266.2,16217.966089617938
31324,Sycamore Court,Bronx,2011,Other,Other,100,0.5,24384312.42738699,16029.6,1.3,2904.1
31325,290 West 232nd Street - 25174,Bronx,1966,Multifamily Housing,Multifamily,100,144.7,24384312.42738699,2130736.4,1126.2,7574.2
31326,MANHATTANVILLE HEALTHCARE CENTER,Bronx,1975,Senior Care Community,Other,100,345.0,5270122.0,4696873.6,669.5,4615.8
31327,Century - 3115 - 3125 Tibbett Ave / 3130 Irwin Ave,Bronx,1961,Multifamily Housing,Multifamily,100,158.8,24384312.42738699,4576102.4,2005.2,16217.966089617938
31328,2465 Palisade Apartments,Bronx,1957,Multifamily Housing,Multifamily,100,116.7,315710.0,1567406.4,448.0,2299.5
31329,2400 Johnson Avenue,Bronx,1969,Multifamily Housing,Multifamily,100,157.4,736856.7,3145901.3,1296.1,16217.966089617938
31330,Orsid - 2500 Johnson Avenue,Bronx,1967,Multifamily Housing,Multifamily,100,120.9,28761726.4,9056612.2,2278.8,26059.1
31331,DEPM 2560 - 555 Kappock Street,Bronx,1966,Multifamily Housing,Multifamily,100,156.8,52791363.0,9318114.5,3576.8,19523.0
31332,Olnick - The Century,Bronx,1975,Multifamily Housing,Multifamily,100,203.2,116653005.5,18393648.0,7721.5,41680.0
31333,Knolls Coop.Section #1 Inc.,Bronx,1953,Multifamily Housing,Multifamily,100,162.3,24651440.0,4048415.2,1645.1,11255.5
31334,Knolls Cooperative Section 2,Bronx,1954,Multifamily Housing,Multifamily,100,111.0,16135413.7,4417539.2,1514.8,9977.8
31335,500 Kappock Street,Bronx,1950,Multifamily Housing,Multifamily,100,96.5,370740.0,1019022.6,443.4,3737.0
31336,2287 Johnson Ave,Bronx,1983,Multifamily Housing,Multifamily,100,134.0,5302799.8,1942120.2,442.7,16217.966089617938
31337,601 Kappock Street,Bronx,1960,Multifamily Housing,Multifamily,100,108.3,8488655.1,1632368.7,586.3,4891.0
31338,609 Kappock St,Bronx,1962,Multifamily Housing,Multifamily,100,100.9,5017500.0,972785.1,347.2,16217.966089617938
31339,629 Kappock St,Bronx,1961,Multifamily Housing,Multifamily,100,93.6,3416039.9,1573476.8,583.4,3626.6
31340,2750 Johnson Ave,Bronx,1964,Multifamily Housing,Multifamily,100,99.2,6592000.2,1225707.2,451.8,2187.5
31341,Triumph: 2700 Henry Hudson Parkway,Bronx,1955,Multifamily Housing,Multifamily,100,80.5,5893400.0,925989.5,389.8,3752.2
31342,2728 HHP,Bronx,1928,Multifamily Housing,Multifamily,100,118.7,3218981.0,1809468.9,1050.9,10899.1
31343,(7252) - 3050 Fairfield Ave Owners Corp,Bronx,1958,Multifamily Housing,Multifamily,100,154.1,313850.0,1509390.6,1037.7,3765.4
31344,640 W 231 St,Bronx,1953,Multifamily Housing,Multifamily,100,107.1,5213300.0,1095401.9,367.7,16217.966089617938
31345,3015/3017 Riverdale Ave,Bronx,1941,Multifamily Housing,Multifamily,100,131.7,9704880.0,2003972.7,681.7,6710.7
31346,3030 Johnson Avenue,Bronx,1966,Multifamily Housing,Multifamily,100,98.7,234686.0,992204.1,313.9,2337.7
31347,3135 Johnson Tenants Corp,Bronx,1953,Multifamily Housing,Multifamily,100,153.8,11940693.3,2892983.1,887.2,16217.966089617938
31348,3103 Fairfield Ave.,Bronx,1949,Multifamily Housing,Multifamily,100,135.9,8689873.0,1798139.1,610.7,16991.3
31349,2530 Independence Ave,Bronx,1961,Multifamily Housing,Multifamily,100,120.6,2367220.0,1145253.2,503.1,16217.966089617938
31350,Feildston Lodge LLC,Bronx,1967,Senior Care Community,Other,100,291.2,6945500.0,4234974.2,720.1,16217.966089617938
31351,2390 Palisade Avenue,Bronx,1964,Multifamily Housing,Multifamily,100,101.2,5437967.1,1021723.7,373.6,16217.966089617938
31352,2550 Independence Ave,Bronx,1959,Multifamily Housing,Multifamily,100,75.1,9107599.8,2433231.4,685.5,16217.966089617938
31353,750 Kappock Street,Bronx,1953,Multifamily Housing,Multifamily,100,97.1,12140153.3,3016698.5,895.0,11219.3
31354,2621 Palisades Avenue (River Terrace Apartments),Bronx,1962,Multifamily Housing,Multifamily,100,246.1,22426500.7,5223089.6,2883.6,16217.966089617938
31355,2727 Palisade Ave,Bronx,1955,Multifamily Housing,Multifamily,100,103.5,13117299.8,2613953.2,913.5,7786.5
31356,Century - 2575 Palisade Avenue,Bronx,1958,Multifamily Housing,Multifamily,100,136.6,5112899.9,2118620.6,1134.3,16217.966089617938
31357,La Rive,Bronx,1986,Multifamily Housing,Multifamily,100,187.4,4701833.0,1627637.7,384.7,16217.966089617938
31358,"Henrik Hudson House, L.P.",Bronx,1951,Multifamily Housing,Multifamily,100,95.1,5598869.1,937488.2,375.1,4716.5
31359,2601 Henry Hudson Parkway,Bronx,1954,Multifamily Housing,Multifamily,100,48.8,310100.0,1327403.8,126.6,16217.966089617938
31360,2711 Henry Hudson Parkway,Bronx,1953,Multifamily Housing,Multifamily,100,97.0,2822965.6,1606644.2,283.2,2462.6
31361,2734 Independence Avenue,Bronx,1970,Multifamily Housing,Multifamily,95,130.7,6499199.9,1319246.4,454.6,3778.4
31362,3001 Henry Hudson Pkwy,Bronx,1934,Multifamily Housing,Multifamily,100,103.0,8435726.7,1454873.5,568.7,32670.7
31363,735 Kappock Street,Bronx,1953,Multifamily Housing,Multifamily,100,156.8,5899914.2,1098851.2,404.5,16217.966089617938
31364,Schervier Nursing Care Center,Bronx,1936,Senior Care Community,Other,100,120.4,24384312.42738699,5425836.0760790175,2292.7,1903389.6
31365,CTJLP REALTY L.L.C.,Bronx,1927,Multifamily Housing,Multifamily,100,69.0,3364397.9,105492.0,187.4,709.8
31366,3214 L.L.C.,Bronx,1927,Multifamily Housing,Multifamily,100,65.0,3650043.3,82865.5,200.7,16217.966089617938
31367,ADP MANAGEMENT,Bronx,1923,Multifamily Housing,Multifamily,100,79.2,5221376.8,120067.0,287.3,7516.3
31368,225 West 232nd Street,Bronx,1929,Multifamily Housing,Multifamily,100,154.5,393400.0,1591281.7,749.0,16217.966089617938
31369,233 West 233rd,Bronx,1930,Multifamily Housing,Multifamily,100,87.6,4292459.7,301612.3,253.0,16217.966089617938
31370,217 LLC,Bronx,1927,Multifamily Housing,Multifamily,100,68.3,4373933.5,60211.4,237.3,2827.0
31371,315 West 232nd Street,Bronx,1974,Multifamily Housing,Multifamily,100,103.1,218757.0,1178316.1,354.4,3295.9
31372,Pinnacle - 3410 Kingsbridge Ave,Bronx,1927,Multifamily Housing,Multifamily,100,134.1,8813233.8,2115179.1,992.3,18296.6
31373,Pinnacle - 3424 Kingsbridge Ave,Bronx,1962,Multifamily Housing,Multifamily,100,148.3,5325916.4,2429575.5,1018.8,1959.5
31374,Pinnacle - 3425 Kingsbridge Ave,Bronx,1964,Multifamily Housing,Multifamily,100,147.3,24384312.42738699,1254723.3,620.6,16217.966089617938
31375,Garthchester- 3475 Greystone Avenue,Bronx,1957,Multifamily Housing,Multifamily,100,157.4,7137900.4,730239.6,439.7,16217.966089617938
31376,Omonia Realty Corp,Bronx,1929,Multifamily Housing,Multifamily,100,133.3,792229.2,1152536.5,522.4,16217.966089617938
31377,288 West 238th Street,Bronx,1960,Multifamily Housing,Multifamily,100,100.8,4759060.0,898629.3,327.3,4325.2
31378,3636 Waldo Ave,Bronx,1987,Office,Office,100,90.2,6268251.1,1159389.6,429.1,16217.966089617938
31379,3660 Waldo Avenue,Bronx,1940,Multifamily Housing,Multifamily,100,172.7,8227600.3,1208332.5,537.2,5066.3
31380,3636 Greystone Ave,Bronx,1940,Multifamily Housing,Multifamily,100,133.0,5945160.1,1186575.5,511.5,3627.3
31381,Riverdale House Owners,Bronx,1939,Multifamily Housing,Multifamily,100,126.9,6521033.2,778292.3,441.6,1727.3
31382,3636 Fieldston Road,Bronx,1960,Multifamily Housing,Multifamily,100,108.1,3511999.9,1522369.5,687.1,5312.7
31383,"275 West 238th Street, Bronx",Bronx,1937,Multifamily Housing,Multifamily,100,142.3,4248920.1,1787212.4,377.1,5783.2
31384,BRGNY 4568 Manhattan College Pkwy,Bronx,1925,Multifamily Housing,Multifamily,100,93.5,1216802.8,1069249.7,316.7,16217.966089617938
31385,Pohl 226 W 242 St.,Bronx,1924,Multifamily Housing,Multifamily,100,104.1,249548.4,750583.5,397.1,702.0
31386,Parking Garage,Bronx,2009,Parking,Other,100,9.7,24384312.42738699,664657.6,55.1,83.6
31387,Hymil Associates LLC,Bronx,1923,Multifamily Housing,Multifamily,100,53.9,2273000.0,754536.6,183.3,4324.6
31388,Kelly Student Commons,Bronx,2014,College/University,Other,100,246.7,3855379.9,4210135.5,553.9,16217.966089617938
31389,3800 Waldo Avenue - 25121,Bronx,1966,Multifamily Housing,Multifamily,100,144.1,24384312.42738699,2780643.6,1408.2,8184.0
31390,The Waterford Condominium,Bronx,2004,Multifamily Housing,Multifamily,95,136.9,3226559.6,1493618.7,295.3,1606.8
31391,3875 Waldo Avenue - 31929,Bronx,1931,Multifamily Housing,Multifamily,100,81.0,8421884.3,1442279.7,566.9,16217.966089617938
31392,Overlook Manor,Bronx,1962,Residence Hall/Dormitory,Other,100,106.8,5824400.2,1838003.4,461.8,10224.7
31393,Benchmarking Mgmt- 3840 Greystone Tenants Corp.,Bronx,1951,Multifamily Housing,Multifamily,100,82.6,449400.0,1671715.6,884.6,11596.2
31394,(9390) - 3900 Greystone Ave,Bronx,1928,Multifamily Housing,Multifamily,100,37.3,210623.8,1527708.6,137.9,5469.8
31395,445 West 240th St,Bronx,1949,Multifamily Housing,Multifamily,100,72.4,657100.0,1591356.8,166.9,16217.966089617938
31396,511 West 232nd St,Bronx,1937,Multifamily Housing,Multifamily,100,143.1,6272300.1,1066676.5,421.6,16217.966089617938
31397,500w235,Bronx,1954,Multifamily Housing,Multifamily,100,136.4,457047.9,1395779.3,721.3,3928.3
31398,(5612) - 3299 Cambridge,Bronx,1954,Multifamily Housing,Multifamily,100,118.8,416460.0,1575605.0,731.6,3397.7
31399,3235 Cambridge Owners Inc,Bronx,1960,Multifamily Housing,Multifamily,100,171.7,7922100.1,1006659.5,545.2,4054.7
